id,Potencia,Radiacion,Temperatura,Temperatura panel
46910,-243.0,74.0,15.0,17.0
46911,-105.0,46.0,15.0,16.0
46912,-100.0,33.0,14.0,14.0
46913,-149.0,41.0,14.0,14.0
46914,-184.0,55.0,14.0,14.0
46915,-138.0,48.0,13.0,14.0
46916,-95.0,37.0,13.0,13.0
46917,-57.0,24.0,13.0,13.0
46918,-18.0,13.0,12.0,12.0
46919,-14.0,10.0,12.0,12.0
46920,3.0,4.0,12.0,12.0
46921,8.0,1.0,12.0,12.0
46922,8.0,0.0,11.0,11.0
46923,8.0,-1.0,11.0,11.0
46924,8.0,-1.0,11.0,11.0
46925,8.0,-1.0,11.0,10.0
46926,8.0,-1.0,10.0,10.0
46927,8.0,-1.0,10.0,10.0
46928,8.0,-1.0,10.0,10.0
46929,8.0,-1.0,10.0,10.0
46930,8.0,-1.0,10.0,10.0
46931,8.0,-3.0,10.0,9.0
46932,8.0,-3.0,9.0,8.0
46933,8.0,-2.0,9.0,8.0
46934,8.0,-2.0,9.0,8.0
46935,8.0,-3.0,9.0,7.0
46936,8.0,-4.0,8.0,7.0
46937,8.0,-4.0,7.0,6.0
46938,8.0,-3.0,7.0,5.0
46939,8.0,-2.0,8.0,6.0
46940,8.0,-4.0,8.0,6.0
46941,8.0,-3.0,7.0,5.0
46942,8.0,-3.0,7.0,5.0
46943,8.0,-3.0,7.0,6.0
46944,8.0,-3.0,7.0,6.0
46945,8.0,-2.0,7.0,6.0
46946,8.0,-2.0,7.0,6.0
46947,8.0,-2.0,7.0,6.0
46948,8.0,-1.0,7.0,7.0
46949,8.0,-2.0,7.0,7.0
46950,8.0,-2.0,7.0,7.0
46951,8.0,-3.0,7.0,6.0
46952,9.0,-3.0,7.0,6.0
46953,8.0,-3.0,6.0,5.0
46954,8.0,-4.0,6.0,5.0
46955,8.0,-4.0,6.0,4.0
46956,8.0,-3.0,6.0,4.0
46957,8.0,-3.0,6.0,4.0
46958,8.0,-4.0,5.0,4.0
46959,8.0,-3.0,5.0,4.0
46960,8.0,-3.0,5.0,4.0
46961,8.0,-3.0,5.0,4.0
46962,9.0,-3.0,5.0,4.0
46963,8.0,-3.0,5.0,4.0
46964,8.0,-3.0,5.0,4.0
46965,8.0,-3.0,5.0,3.0
46966,8.0,-3.0,4.0,3.0
46967,8.0,-3.0,5.0,4.0
46968,8.0,-3.0,5.0,4.0
46969,8.0,-3.0,5.0,4.0
46970,8.0,-3.0,5.0,4.0
46971,8.0,-3.0,5.0,3.0
46972,8.0,-3.0,4.0,3.0
46973,8.0,-3.0,4.0,3.0
46974,6.0,-2.0,3.0,2.0
46975,-13.0,2.0,4.0,2.0
46976,-53.0,18.0,4.0,2.0
46977,-118.0,66.0,6.0,3.0
46978,-521.0,161.0,7.0,4.0
46979,-927.0,260.0,9.0,7.0
46980,-1340.0,351.0,10.0,10.0
46981,-1727.0,478.0,12.0,13.0
46982,-2115.0,602.0,14.0,17.0
46983,-2102.0,675.0,16.0,21.0
46984,-2154.0,689.0,17.0,24.0
46985,-2205.0,693.0,16.0,26.0
46986,-2206.0,693.0,17.0,29.0
46987,-2190.0,690.0,18.0,29.0
46988,-2170.0,678.0,19.0,30.0
46989,-2132.0,669.0,20.0,29.0
46990,-2093.0,650.0,23.0,32.0
46991,-2059.0,646.0,18.0,30.0
46992,-2027.0,643.0,17.0,27.0
46993,-2000.0,629.0,19.0,28.0
46994,-1966.0,619.0,20.0,28.0
46995,-1956.0,611.0,19.0,29.0
46996,-1934.0,607.0,21.0,29.0
46997,-1930.0,599.0,21.0,30.0
46998,-1931.0,595.0,24.0,32.0
46999,-1952.0,598.0,21.0,31.0
47000,-1973.0,609.0,20.0,28.0
47001,-1990.0,618.0,20.0,28.0
47002,-2014.0,623.0,21.0,29.0
47003,-2031.0,629.0,22.0,30.0
47004,-2041.0,633.0,21.0,30.0
47005,-2065.0,634.0,20.0,29.0
47006,-2074.0,639.0,19.0,28.0
47007,-2077.0,642.0,19.0,27.0
47008,-2076.0,639.0,18.0,27.0
47009,-2022.0,626.0,18.0,26.0
47010,-1724.0,570.0,18.0,26.0
47011,-1379.0,471.0,17.0,24.0
47012,-975.0,365.0,17.0,21.0
47013,-596.0,258.0,17.0,19.0
47014,-157.0,144.0,16.0,17.0
47015,-64.0,48.0,15.0,14.0
47016,-10.0,11.0,14.0,12.0
47017,9.0,-2.0,12.0,11.0
47018,8.0,-4.0,12.0,10.0
47019,8.0,-4.0,11.0,9.0
47020,8.0,-4.0,11.0,9.0
47021,8.0,-4.0,10.0,8.0
47022,8.0,-4.0,10.0,8.0
47023,8.0,-4.0,9.0,8.0
47024,8.0,-4.0,9.0,7.0
47025,8.0,-1.0,8.0,6.0
47026,8.0,-1.0,9.0,7.0
47027,8.0,-3.0,8.0,7.0
47028,8.0,-3.0,8.0,6.0
47029,8.0,-3.0,7.0,6.0
47030,8.0,-2.0,7.0,5.0
47031,8.0,-2.0,7.0,6.0
47032,8.0,-2.0,8.0,6.0
47033,8.0,-1.0,8.0,6.0
47034,8.0,-2.0,7.0,6.0
47035,8.0,-1.0,7.0,6.0
47036,8.0,-1.0,7.0,6.0
47037,8.0,-3.0,6.0,5.0
47038,8.0,-2.0,6.0,4.0
47039,8.0,-2.0,5.0,4.0
47040,8.0,-2.0,5.0,4.0
47041,8.0,-2.0,5.0,3.0
47042,8.0,-1.0,5.0,3.0
47043,8.0,-2.0,5.0,3.0
47044,8.0,-2.0,5.0,3.0
47045,8.0,-2.0,4.0,3.0
47046,9.0,-1.0,4.0,2.0
47047,8.0,-1.0,4.0,2.0
47048,8.0,-2.0,4.0,2.0
47049,8.0,-2.0,4.0,2.0
47050,8.0,-1.0,4.0,3.0
47051,9.0,-2.0,4.0,3.0
47052,9.0,-3.0,4.0,2.0
47053,9.0,-2.0,4.0,2.0
47054,8.0,-1.0,4.0,2.0
47055,8.0,-2.0,4.0,2.0
47056,8.0,-2.0,5.0,2.0
47057,8.0,-2.0,5.0,3.0
47058,8.0,-1.0,5.0,3.0
47059,8.0,-1.0,5.0,4.0
47060,8.0,-2.0,5.0,4.0
47061,8.0,-2.0,5.0,4.0
47062,8.0,-1.0,5.0,4.0
47063,8.0,-1.0,5.0,4.0
47064,8.0,-2.0,5.0,4.0
47065,8.0,-2.0,5.0,4.0
47066,8.0,0.0,5.0,4.0
47067,8.0,-1.0,5.0,5.0
47068,8.0,-1.0,5.0,5.0
47069,8.0,-1.0,5.0,5.0
47070,8.0,0.0,6.0,5.0
47071,-4.0,2.0,6.0,5.0
47072,-56.0,12.0,6.0,5.0
47073,-104.0,28.0,6.0,5.0
47074,-158.0,51.0,7.0,6.0
47075,-221.0,60.0,7.0,7.0
47076,-263.0,74.0,7.0,7.0
47077,-359.0,97.0,7.0,8.0
47078,-368.0,134.0,8.0,9.0
47079,-548.0,150.0,8.0,10.0
47080,-415.0,138.0,9.0,10.0
47081,-592.0,154.0,10.0,11.0
47082,-755.0,180.0,10.0,12.0
47083,-1175.0,323.0,12.0,15.0
47084,-1773.0,338.0,13.0,18.0
47085,-2123.0,652.0,15.0,21.0
47086,-2081.0,653.0,17.0,25.0
47087,-2055.0,641.0,19.0,26.0
47088,-2024.0,632.0,21.0,28.0
47089,-2004.0,626.0,20.0,28.0
47090,-1976.0,617.0,21.0,28.0
47091,-1944.0,609.0,22.0,28.0
47092,-1931.0,602.0,23.0,29.0
47093,-1938.0,596.0,25.0,31.0
47094,-1932.0,594.0,27.0,33.0
47095,-1944.0,591.0,28.0,34.0
47096,-1975.0,594.0,28.0,34.0
47097,-1991.0,603.0,28.0,34.0
47098,-2010.0,607.0,29.0,34.0
47099,-2030.0,614.0,28.0,35.0
47100,-2054.0,621.0,27.0,34.0
47101,-2089.0,630.0,28.0,34.0
47102,-2085.0,635.0,28.0,35.0
47103,-2085.0,635.0,28.0,36.0
47104,-2082.0,633.0,27.0,36.0
47105,-2056.0,624.0,27.0,35.0
47106,-1753.0,574.0,26.0,34.0
47107,-1408.0,475.0,25.0,31.0
47108,-1019.0,372.0,24.0,28.0
47109,-625.0,266.0,23.0,25.0
47110,-146.0,140.0,21.0,22.0
47111,-57.0,44.0,19.0,17.0
47112,-9.0,9.0,18.0,14.0
47113,8.0,-6.0,15.0,12.0
47114,8.0,-7.0,14.0,11.0
47115,8.0,-4.0,12.0,10.0
47116,8.0,-2.0,12.0,9.0
47117,8.0,-4.0,11.0,9.0
47118,8.0,-3.0,10.0,8.0
47119,8.0,-2.0,10.0,8.0
47120,8.0,-3.0,10.0,7.0
47121,8.0,-2.0,9.0,7.0
47122,8.0,-2.0,9.0,7.0
47123,8.0,-2.0,8.0,6.0
47124,8.0,-2.0,8.0,6.0
47125,8.0,-3.0,8.0,6.0
47126,8.0,-2.0,7.0,6.0
47127,8.0,-2.0,7.0,5.0
47128,8.0,-2.0,7.0,5.0
47129,8.0,-2.0,7.0,5.0
47130,8.0,-1.0,7.0,5.0
47131,8.0,-1.0,7.0,5.0
47132,8.0,-2.0,6.0,5.0
47133,8.0,-1.0,6.0,4.0
47134,8.0,-2.0,6.0,4.0
47135,8.0,-2.0,6.0,4.0
47136,8.0,-2.0,5.0,4.0
47137,8.0,-2.0,5.0,3.0
47138,8.0,-3.0,5.0,3.0
47139,8.0,-3.0,5.0,3.0
47140,8.0,-2.0,5.0,3.0
47141,8.0,0.0,5.0,3.0
47142,8.0,-1.0,4.0,3.0
47143,8.0,-1.0,4.0,3.0
47144,8.0,-2.0,4.0,2.0
47145,8.0,-3.0,4.0,2.0
47146,9.0,-2.0,4.0,2.0
47147,8.0,-2.0,4.0,2.0
47148,8.0,-1.0,4.0,2.0
47149,9.0,-1.0,4.0,2.0
47150,8.0,-1.0,5.0,2.0
47151,8.0,-2.0,4.0,2.0
47152,8.0,-3.0,4.0,2.0
47153,8.0,-3.0,4.0,2.0
47154,9.0,-1.0,4.0,1.0
47155,9.0,0.0,3.0,1.0
47156,9.0,-1.0,3.0,1.0
47157,9.0,0.0,3.0,2.0
47158,8.0,0.0,4.0,2.0
47159,8.0,0.0,4.0,2.0
47160,8.0,0.0,4.0,2.0
47161,8.0,0.0,0.0,2.0
47162,8.0,0.0,0.0,2.0
47163,8.0,0.0,4.0,2.0
47164,8.0,0.0,4.0,3.0
47165,8.0,0.0,5.0,4.0
47166,8.0,0.0,5.0,4.0
47167,-5.0,2.0,5.0,4.0
47168,-47.0,10.0,5.0,4.0
47169,-121.0,27.0,5.0,4.0
47170,-325.0,75.0,6.0,5.0
47171,-574.0,163.0,7.0,6.0
47172,-903.0,259.0,9.0,9.0
47173,-1291.0,374.0,10.0,12.0
47174,-1947.0,566.0,12.0,15.0
47175,-2152.0,669.0,14.0,19.0
47176,-2217.0,704.0,16.0,23.0
47177,-2236.0,710.0,18.0,26.0
47178,-2229.0,710.0,18.0,27.0
47179,-2203.0,698.0,19.0,28.0
47180,-2177.0,693.0,20.0,28.0
47181,-2156.0,676.0,21.0,28.0
47182,-2115.0,667.0,22.0,29.0
47183,-2070.0,657.0,22.0,30.0
47184,-2042.0,641.0,23.0,29.0
47185,-2019.0,633.0,23.0,29.0
47186,-1981.0,622.0,24.0,30.0
47187,-1962.0,618.0,22.0,30.0
47188,-1957.0,616.0,25.0,31.0
47189,-1944.0,607.0,25.0,31.0
47190,-1962.0,604.0,27.0,32.0
47191,-1969.0,606.0,28.0,34.0
47192,-1947.0,599.0,28.0,35.0
47193,-1854.0,589.0,28.0,34.0
47194,-2051.0,610.0,29.0,34.0
47195,-2085.0,634.0,29.0,36.0
47196,-2110.0,642.0,29.0,36.0
47197,-2113.0,644.0,30.0,37.0
47198,-2041.0,636.0,30.0,37.0
47199,-2083.0,627.0,30.0,36.0
47200,-1968.0,617.0,29.0,37.0
47201,-1776.0,572.0,29.0,37.0
47202,-1446.0,488.0,27.0,34.0
47203,-1173.0,392.0,26.0,31.0
47204,-862.0,314.0,25.0,28.0
47205,-478.0,217.0,25.0,26.0
47206,-118.0,101.0,23.0,22.0
47207,-52.0,29.0,21.0,17.0
47208,-2.0,2.0,18.0,14.0
47209,8.0,-9.0,16.0,12.0
47210,8.0,-9.0,13.0,10.0
47211,8.0,-6.0,12.0,9.0
47212,8.0,-5.0,11.0,8.0
47213,8.0,-3.0,10.0,8.0
47214,8.0,-3.0,9.0,8.0
47215,8.0,-3.0,9.0,7.0
47216,8.0,-3.0,9.0,6.0
47217,8.0,-3.0,8.0,6.0
47218,8.0,-3.0,8.0,5.0
47219,8.0,-3.0,7.0,5.0
47220,8.0,-4.0,7.0,5.0
47221,8.0,-3.0,7.0,5.0
47222,8.0,-2.0,7.0,5.0
47223,8.0,-3.0,6.0,4.0
47224,8.0,-1.0,6.0,4.0
47225,8.0,0.0,6.0,4.0
47226,8.0,0.0,7.0,5.0
47227,8.0,-1.0,8.0,6.0
47228,8.0,-2.0,8.0,7.0
47229,8.0,-2.0,9.0,7.0
47230,8.0,-3.0,8.0,7.0
47231,8.0,-3.0,7.0,5.0
47232,8.0,-1.0,7.0,5.0
47233,8.0,-4.0,6.0,5.0
47234,8.0,-2.0,6.0,4.0
47235,8.0,-3.0,7.0,5.0
47236,8.0,-4.0,6.0,4.0
47237,8.0,-3.0,6.0,4.0
47238,8.0,-4.0,5.0,3.0
47239,9.0,-3.0,5.0,3.0
47240,8.0,-3.0,5.0,4.0
47241,8.0,-2.0,5.0,3.0
47242,8.0,-2.0,5.0,3.0
47243,9.0,-1.0,5.0,3.0
47244,9.0,0.0,5.0,3.0
47245,8.0,0.0,5.0,4.0
47246,8.0,0.0,6.0,5.0
47247,8.0,-1.0,6.0,5.0
47248,9.0,-2.0,6.0,5.0
47249,8.0,-1.0,6.0,4.0
47250,8.0,-1.0,5.0,4.0
47251,8.0,-1.0,5.0,4.0
47252,8.0,-1.0,6.0,4.0
47253,8.0,-1.0,6.0,5.0
47254,8.0,-1.0,6.0,4.0
47255,8.0,-3.0,6.0,4.0
47256,9.0,-2.0,6.0,4.0
47257,8.0,-2.0,5.0,4.0
47258,8.0,-2.0,5.0,4.0
47259,8.0,-2.0,5.0,4.0
47260,8.0,-1.0,5.0,4.0
47261,8.0,-2.0,6.0,4.0
47262,8.0,-1.0,6.0,5.0
47263,2.0,0.0,6.0,5.0
47264,-37.0,8.0,7.0,6.0
47265,-90.0,23.0,7.0,6.0
47266,-124.0,36.0,7.0,7.0
47267,-263.0,60.0,8.0,7.0
47268,-313.0,88.0,8.0,8.0
47269,-349.0,106.0,8.0,8.0
47270,-302.0,112.0,9.0,9.0
47271,-254.0,90.0,10.0,10.0
47272,-288.0,90.0,11.0,11.0
47273,-694.0,149.0,12.0,12.0
47274,-848.0,228.0,13.0,13.0
47275,-644.0,253.0,14.0,15.0
47276,-695.0,203.0,14.0,15.0
47277,-929.0,264.0,15.0,16.0
47278,-874.0,245.0,15.0,17.0
47279,-787.0,251.0,16.0,17.0
47280,-633.0,218.0,16.0,18.0
47281,0.0,0.0,0.0,0.0
47282,-726.0,171.0,16.0,17.0
47283,-1244.0,285.0,17.0,18.0
47284,-624.0,235.0,17.0,20.0
47285,-405.0,189.0,17.0,19.0
47286,-250.0,90.0,16.0,18.0
47287,-201.0,64.0,16.0,16.0
47288,-134.0,64.0,15.0,16.0
47289,-190.0,48.0,15.0,15.0
47290,-313.0,79.0,16.0,15.0
47291,-330.0,108.0,16.0,17.0
47292,-284.0,111.0,17.0,18.0
47293,-1093.0,215.0,18.0,19.0
47294,-744.0,305.0,18.0,22.0
47295,-367.0,182.0,18.0,21.0
47296,-194.0,101.0,18.0,19.0
47297,-62.0,47.0,17.0,18.0
47298,-170.0,37.0,16.0,17.0
47299,-208.0,54.0,16.0,17.0
47300,-129.0,52.0,16.0,16.0
47301,-42.0,29.0,16.0,16.0
47302,-17.0,9.0,15.0,15.0
47303,-22.0,10.0,15.0,15.0
47304,3.0,5.0,15.0,14.0
47305,8.0,-3.0,14.0,13.0
47306,8.0,-4.0,14.0,12.0
47307,8.0,-3.0,14.0,12.0
47308,8.0,-3.0,13.0,12.0
47309,8.0,-2.0,13.0,12.0
47310,8.0,-2.0,13.0,12.0
47311,8.0,-2.0,13.0,11.0
47312,8.0,-2.0,12.0,11.0
47313,8.0,-1.0,12.0,11.0
47314,8.0,0.0,13.0,11.0
47315,8.0,-2.0,13.0,11.0
47316,8.0,-2.0,13.0,11.0
47317,8.0,-1.0,12.0,11.0
47318,8.0,-2.0,12.0,11.0
47319,8.0,-2.0,12.0,11.0
47320,8.0,-1.0,12.0,11.0
47321,8.0,-1.0,12.0,11.0
47322,8.0,0.0,13.0,12.0
47323,8.0,-1.0,13.0,12.0
47324,8.0,-1.0,13.0,12.0
47325,8.0,-1.0,13.0,11.0
47326,8.0,0.0,13.0,12.0
47327,8.0,-1.0,13.0,12.0
47328,8.0,-1.0,13.0,12.0
47329,8.0,-1.0,13.0,12.0
47330,8.0,-2.0,12.0,11.0
47331,8.0,-2.0,12.0,11.0
47332,8.0,-1.0,11.0,11.0
47333,8.0,-1.0,11.0,11.0
47334,8.0,0.0,11.0,11.0
47335,8.0,0.0,12.0,11.0
47336,8.0,-1.0,12.0,11.0
47337,8.0,-1.0,12.0,11.0
47338,8.0,-1.0,11.0,11.0
47339,8.0,-1.0,11.0,11.0
47340,8.0,0.0,12.0,11.0
47341,8.0,-1.0,11.0,11.0
47342,8.0,-1.0,11.0,10.0
47343,8.0,0.0,11.0,11.0
47344,8.0,0.0,12.0,11.0
47345,8.0,0.0,12.0,11.0
47346,8.0,-1.0,12.0,11.0
47347,9.0,-1.0,11.0,11.0
47348,9.0,-3.0,11.0,10.0
47349,9.0,-3.0,10.0,9.0
47350,9.0,-3.0,10.0,9.0
47351,9.0,-4.0,10.0,8.0
47352,8.0,-3.0,9.0,7.0
47353,8.0,-2.0,9.0,7.0
47354,8.0,-2.0,9.0,7.0
47355,8.0,-3.0,9.0,7.0
47356,8.0,-2.0,9.0,7.0
47357,8.0,-2.0,9.0,7.0
47358,8.0,-2.0,8.0,6.0
47359,-1.0,1.0,8.0,6.0
47360,-57.0,11.0,9.0,7.0
47361,-96.0,27.0,9.0,7.0
47362,-386.0,57.0,9.0,8.0
47363,-258.0,83.0,10.0,9.0
47364,-345.0,119.0,11.0,10.0
47365,-400.0,139.0,12.0,11.0
47366,-296.0,185.0,12.0,12.0
47367,-1873.0,224.0,13.0,13.0
47368,-2498.0,676.0,16.0,19.0
47369,-2332.0,827.0,18.0,29.0
47370,-1034.0,486.0,17.0,29.0
47371,-1332.0,354.0,17.0,24.0
47372,-979.0,329.0,17.0,22.0
47373,-1218.0,379.0,17.0,23.0
47374,-1272.0,473.0,19.0,26.0
47375,-1121.0,267.0,17.0,23.0
47376,-1259.0,368.0,18.0,22.0
47377,-1431.0,415.0,19.0,24.0
47378,-1193.0,378.0,19.0,25.0
47379,-1442.0,398.0,20.0,25.0
47380,-1192.0,420.0,20.0,27.0
47381,-2192.0,480.0,21.0,26.0
47382,-1882.0,623.0,23.0,29.0
47383,-1005.0,491.0,21.0,30.0
47384,-1958.0,518.0,22.0,26.0
47385,-1258.0,374.0,22.0,28.0
47386,-2383.0,534.0,22.0,27.0
47387,-2225.0,613.0,22.0,28.0
47388,-1271.0,582.0,26.0,33.0
47389,-660.0,428.0,23.0,32.0
47390,-2056.0,565.0,23.0,29.0
47391,-1817.0,570.0,24.0,34.0
47392,-2021.0,575.0,23.0,33.0
47393,-555.0,366.0,22.0,31.0
47394,-1583.0,213.0,20.0,25.0
47395,-313.0,384.0,23.0,27.0
47396,-632.0,171.0,22.0,24.0
47397,-524.0,182.0,21.0,22.0
47398,-62.0,77.0,18.0,19.0
47399,-34.0,13.0,15.0,14.0
47400,-6.0,4.0,13.0,12.0
47401,10.0,-2.0,12.0,10.0
47402,8.0,-5.0,11.0,9.0
47403,8.0,-5.0,10.0,8.0
47404,8.0,-4.0,9.0,7.0
47405,8.0,-3.0,9.0,7.0
47406,8.0,-2.0,8.0,6.0
47407,8.0,-3.0,8.0,6.0
47408,8.0,-3.0,8.0,6.0
47409,8.0,-2.0,8.0,6.0
47410,8.0,-2.0,7.0,5.0
47411,8.0,-1.0,7.0,5.0
47412,8.0,-1.0,7.0,5.0
47413,8.0,-2.0,6.0,5.0
47414,8.0,0.0,7.0,5.0
47415,8.0,-3.0,6.0,5.0
47416,8.0,-2.0,6.0,4.0
47417,8.0,-2.0,6.0,4.0
47418,8.0,-3.0,5.0,4.0
47419,8.0,-2.0,6.0,4.0
47420,8.0,-2.0,5.0,4.0
47421,8.0,-1.0,5.0,4.0
47422,8.0,-1.0,5.0,3.0
47423,8.0,-2.0,5.0,3.0
47424,8.0,-2.0,5.0,3.0
47425,8.0,-1.0,5.0,4.0
47426,8.0,-1.0,5.0,4.0
47427,8.0,-3.0,5.0,4.0
47428,8.0,-1.0,5.0,4.0
47429,8.0,-2.0,5.0,4.0
47430,8.0,0.0,6.0,5.0
47431,8.0,-2.0,7.0,6.0
47432,8.0,-3.0,7.0,6.0
47433,8.0,-3.0,7.0,7.0
47434,8.0,-2.0,8.0,7.0
47435,8.0,-3.0,8.0,7.0
47436,9.0,-3.0,8.0,7.0
47437,8.0,-3.0,8.0,7.0
47438,9.0,-3.0,8.0,7.0
47439,8.0,-1.0,8.0,7.0
47440,8.0,-1.0,8.0,8.0
47441,8.0,-2.0,8.0,7.0
47442,8.0,-3.0,7.0,6.0
47443,8.0,-3.0,7.0,6.0
47444,9.0,-3.0,7.0,6.0
47445,8.0,-2.0,7.0,6.0
47446,8.0,-2.0,7.0,6.0
47447,8.0,-2.0,7.0,6.0
47448,8.0,-2.0,7.0,6.0
47449,8.0,-2.0,7.0,6.0
47450,8.0,0.0,7.0,7.0
47451,8.0,-2.0,7.0,7.0
47452,8.0,-2.0,7.0,6.0
47453,8.0,-3.0,7.0,6.0
47454,8.0,-2.0,6.0,5.0
47455,-5.0,1.0,6.0,5.0
47456,-76.0,14.0,7.0,5.0
47457,-62.0,27.0,7.0,6.0
47458,-121.0,41.0,8.0,7.0
47459,-729.0,185.0,9.0,8.0
47460,-1041.0,303.0,11.0,11.0
47461,-686.0,342.0,11.0,12.0
47462,-522.0,229.0,11.0,12.0
47463,-257.0,125.0,11.0,12.0
47464,-362.0,104.0,11.0,12.0
47465,-358.0,136.0,12.0,12.0
47466,-543.0,165.0,13.0,13.0
47467,-1602.0,239.0,14.0,15.0
47468,-1220.0,444.0,16.0,18.0
47469,-2393.0,634.0,19.0,20.0
47470,-2000.0,529.0,19.0,21.0
47471,-2258.0,572.0,19.0,21.0
47472,-2211.0,652.0,20.0,22.0
47473,-1842.0,549.0,20.0,23.0
47474,-1772.0,613.0,20.0,23.0
47475,-1931.0,575.0,21.0,24.0
47476,-1937.0,597.0,20.0,24.0
47477,-1938.0,597.0,21.0,24.0
47478,-1942.0,595.0,22.0,25.0
47479,-1958.0,596.0,23.0,26.0
47480,-1982.0,600.0,23.0,27.0
47481,-2004.0,605.0,23.0,27.0
47482,-2034.0,612.0,23.0,28.0
47483,-2067.0,622.0,23.0,27.0
47484,-2098.0,630.0,23.0,28.0
47485,-2110.0,636.0,23.0,28.0
47486,-2149.0,643.0,23.0,29.0
47487,-2130.0,649.0,23.0,28.0
47488,-2092.0,630.0,23.0,28.0
47489,-1972.0,612.0,22.0,28.0
47490,-1704.0,538.0,21.0,27.0
47491,-1308.0,457.0,20.0,24.0
47492,-961.0,353.0,19.0,21.0
47493,-475.0,236.0,18.0,19.0
47494,-141.0,111.0,16.0,16.0
47495,-51.0,45.0,15.0,14.0
47496,-8.0,12.0,13.0,13.0
47497,8.0,-2.0,12.0,11.0
47498,8.0,-4.0,12.0,10.0
47499,8.0,-3.0,11.0,10.0
47500,8.0,-3.0,11.0,10.0
47501,8.0,-3.0,11.0,10.0
47502,8.0,-3.0,11.0,10.0
47503,8.0,-4.0,11.0,10.0
47504,8.0,-4.0,10.0,9.0
47505,8.0,-4.0,10.0,9.0
47506,8.0,-4.0,10.0,8.0
47507,8.0,-4.0,9.0,8.0
47508,8.0,-4.0,9.0,8.0
47509,8.0,-4.0,9.0,8.0
47510,8.0,-4.0,8.0,7.0
47511,8.0,-4.0,8.0,7.0
47512,8.0,-4.0,8.0,7.0
47513,8.0,-4.0,8.0,7.0
47514,8.0,-4.0,8.0,6.0
47515,8.0,-4.0,7.0,6.0
47516,8.0,-4.0,7.0,6.0
47517,8.0,-4.0,7.0,6.0
47518,8.0,-5.0,7.0,5.0
47519,8.0,-5.0,6.0,5.0
47520,8.0,-4.0,6.0,4.0
47521,8.0,-4.0,6.0,4.0
47522,8.0,-5.0,5.0,4.0
47523,8.0,-4.0,5.0,4.0
47524,8.0,-4.0,5.0,3.0
47525,8.0,-4.0,5.0,4.0
47526,8.0,-4.0,5.0,3.0
47527,8.0,-4.0,5.0,4.0
47528,8.0,-4.0,5.0,3.0
47529,8.0,-4.0,5.0,3.0
47530,8.0,-4.0,5.0,3.0
47531,8.0,-4.0,5.0,3.0
47532,8.0,-4.0,4.0,3.0
47533,8.0,-4.0,4.0,3.0
47534,8.0,-4.0,4.0,3.0
47535,8.0,-4.0,4.0,3.0
47536,8.0,-4.0,4.0,3.0
47537,8.0,-5.0,4.0,3.0
47538,8.0,-4.0,4.0,2.0
47539,9.0,-4.0,4.0,2.0
47540,9.0,-4.0,3.0,2.0
47541,8.0,-4.0,3.0,2.0
47542,8.0,-4.0,3.0,2.0
47543,8.0,-4.0,3.0,1.0
47544,8.0,-4.0,3.0,2.0
47545,8.0,-4.0,3.0,1.0
47546,8.0,-4.0,3.0,1.0
47547,8.0,-4.0,3.0,1.0
47548,8.0,-3.0,3.0,1.0
47549,8.0,-4.0,2.0,1.0
47550,8.0,-3.0,2.0,1.0
47551,1.0,1.0,3.0,2.0
47552,-27.0,8.0,4.0,3.0
47553,-56.0,18.0,5.0,4.0
47554,-86.0,28.0,5.0,4.0
47555,-136.0,37.0,5.0,5.0
47556,-155.0,45.0,5.0,5.0
47557,-159.0,51.0,5.0,5.0
47558,-187.0,54.0,5.0,5.0
47559,-221.0,60.0,6.0,6.0
47560,-218.0,70.0,6.0,6.0
47561,-271.0,75.0,6.0,7.0
47562,-312.0,90.0,7.0,7.0
47563,-440.0,109.0,7.0,8.0
47564,-473.0,127.0,8.0,9.0
47565,-793.0,177.0,9.0,10.0
47566,-2045.0,513.0,14.0,15.0
47567,-1851.0,616.0,16.0,22.0
47568,-2024.0,551.0,17.0,22.0
47569,-1982.0,619.0,18.0,24.0
47570,-1938.0,602.0,19.0,25.0
47571,-1906.0,597.0,18.0,24.0
47572,-1900.0,592.0,20.0,24.0
47573,-1893.0,584.0,21.0,26.0
47574,-1906.0,586.0,21.0,27.0
47575,-1922.0,588.0,23.0,29.0
47576,-1939.0,587.0,24.0,29.0
47577,-1887.0,592.0,24.0,30.0
47578,-2088.0,621.0,24.0,31.0
47579,-2246.0,643.0,21.0,31.0
47580,-1954.0,666.0,22.0,31.0
47581,-2014.0,578.0,25.0,32.0
47582,-2200.0,664.0,26.0,34.0
47583,-2163.0,663.0,25.0,34.0
47584,-2107.0,653.0,26.0,35.0
47585,-1974.0,626.0,26.0,35.0
47586,-1647.0,545.0,24.0,33.0
47587,-1289.0,445.0,25.0,30.0
47588,-890.0,337.0,24.0,27.0
47589,-521.0,231.0,22.0,23.0
47590,-116.0,94.0,21.0,18.0
47591,-43.0,28.0,19.0,14.0
47592,-2.0,0.0,16.0,11.0
47593,8.0,-9.0,13.0,9.0
47594,8.0,-9.0,11.0,7.0
47595,8.0,-7.0,9.0,6.0
47596,8.0,-6.0,8.0,5.0
47597,8.0,-5.0,7.0,4.0
47598,8.0,-3.0,6.0,4.0
47599,8.0,-4.0,6.0,3.0
47600,8.0,-2.0,6.0,3.0
47601,8.0,-3.0,5.0,3.0
